1721,nu,2.630252100840336
1722,chi,1.0
1722,nu,2.866822429906542
1723,chi,2.0
1723,nu,2.6469072164948453
1724,chi,1.368421052631579
1724,nu,2.925581395348837
1725,chi,1.0
1725,nu,2.9699115044247786
1726,chi,1.2857142857142858
1726,haw,1.0
1726,nu,3.0
1727,chi,1.1333333333333333
1727,haw,1.0
1727,nu,3.1885714285714286
1728,chi,1.3333333333333333
1728,nu,3.5891341256366722
1729,chi,1.2352941176470589
1729,nu,3.3216911764705883
1730,chi,1.1818181818181819
1730,nu,3.050228310502283
1731,chi,1.0
1731,nu,3.508137432188065
1732,chi,1.5
1732,nu,3.1555555555555554
1733,chi,2.0
1733,nu,2.6560693641618496
1734,chi,1.1428571428571428
1734,haw,1.0
1734,nu,3.0063694267515926
1735,chi,1.5
1735,nu,2.9798657718120807
1736,chi,1.5
1736,nu,3.116455696202532
1737,chi,1.1111111111111112
1737,nu,3.2909930715935336
1738,chi,1.0
1738,nu,3.5009416195856873
1739,chi,2.0
1739,nu,4.0808678500986195
1740,chi,1.0
1740,nu,2.868300153139357
1741,chi,1.1818181818181819
1741,nu,3.1578947368421053
1742,chi,1.0
1742,nu,3.421338155515371
1743,chi,1.0
1743,nu,3.5904139433551197
1744,chi,1.2857142857142858
1744,haw,2.0
1744,nu,3.8268041237113404
1745,chi,1.0
1745,nu,3.870967741935484
1746,chi,1.0
1746,haw,1.0
1746,nu,3.1069651741293534
1747,chi,1.0
1747,nu,3.690031152647975
1748,chi,1.0
1748,nu,3.4898550724637682
1749,chi,2.1666666666666665
1749,nu,4.112
1750,chi,1.0
1750,haw,1.0
1750,nu,3.8654104979811574
1751,chi,1.125
1751,nu,4.217391304347826
1752,chi,2.6666666666666665
1752,nu,4.1531791907514455
1753,chi,1.3333333333333333
1753,haw,2.0
1753,nu,4.25
1754,chi,2.6666666666666665
1754,nu,5.156785243741766
1755,chi,1.0
1755,haw,1.3333333333333333
1755,nu,5.123684210526315
1756,chi,1.3333333333333333
1756,nu,3.6183673469387756
1757,chi,1.4444444444444444
1757,nu,4.163851351351352
1758,chi,1.105263157894737
1758,nu,4.142857142857143
1759,chi,1.25
1759,haw,1.0
1759,nu,4.6715741789354475
1760,chi,1.0
1760,haw,2.5
1760,nu,5.203791469194313
1761,chi,1.1666666666666667
1761,nu,4.611920529801324
1762,chi,1.2666666666666666
1762,nu,4.530418250950571
1763,chi,1.4814814814814814
1763,nu,4.906077348066298
1764,chi,1.0869565217391304
1764,haw,1.0
1764,nu,5.179916317991632
1765,chi,1.9166666666666667
1765,nu,5.066848567530696
1766,chi,1.92
1766,nu,5.446411012782694
1767,chi,1.5833333333333333
1767,haw,1.0
1767,nu,5.411407766990291
1768,chi,1.5
1768,nu,6.677450980392157
1769,chi,1.4
1769,haw,1.0
1769,nu,5.178285714285714
1770,chi,1.4
1770,nu,5.268973214285714
1771,chi,1.1904761904761905
1771,nu,5.998595505617978
1772,chi,1.7826086956521738
1772,nu,5.788617886178862
1773,chi,1.875
1773,nu,5.713305898491083
1774,chi,1.5161290322580645
1774,nu,6.304812834224599
1775,chi,1.5384615384615385
1775,nu,5.744262295081967
1776,chi,1.5862068965517242
1776,haw,1.0
1776,nu,6.004452359750668
1777,chi,1.8484848484848484
1777,nu,5.814973262032086
1778,chi,1.6111111111111112
1778,nu,5.183453237410072
1779,chi,1.0952380952380953
1779,nu,5.37467018469657
1780,chi,1.0869565217391304
1780,haw,1.5
1780,nu,5.483668341708543
1781,chi,1.5238095238095237
1781,nu,6.022950819672131
1782,chi,1.68
1782,haw,1.0
1782,nu,5.224083769633508
1783,chi,1.1428571428571428
1783,nu,5.5341151385927505
1784,chi,1.4285714285714286
1784,haw,1.6666666666666667
1784,nu,6.160183066361556
1785,chi,1.3928571428571428
1785,haw,3.0
1785,nu,6.09738219895288
1786,chi,1.5925925925925926
1786,haw,1.0
1786,nu,5.795883361921097
1787,chi,2.1904761904761907
1787,nu,7.496655518394649
1788,chi,1.9268292682926829
1788,nu,7.3949458483754515
1789,chi,1.8636363636363635
1789,haw,2.0
1789,nu,7.4383020730503455
1790,chi,1.411764705882353
1790,nu,7.476909413854352
1791,chi,1.9230769230769231
1791,nu,7.817083692838654
1792,chi,1.5555555555555556
1792,haw,1.0
1792,nu,8.304897314375987
1793,chi,1.7317073170731707
1793,haw,1.0
1793,nu,7.544478527607362
1794,chi,2.305084745762712
1794,haw,2.0
1794,nu,7.980854197349043
1795,chi,1.25
1795,haw,1.3333333333333333
1795,nu,8.013260530421217
1796,chi,1.4833333333333334
1796,haw,1.0
1796,nu,8.703786191536748
1797,chi,1.7307692307692308
1797,nu,7.882394366197183
1798,chi,1.7346938775510203
1798,haw,1.0
1798,nu,8.346186085498744
1799,chi,1.6486486486486487
1799,nu,9.206925675675675
1800,chi,1.6428571428571428
1800,haw,1.0
1800,nu,9.260025873221217
1801,chi,1.4482758620689655
1801,haw,1.0
1801,nu,11.670026525198939
1802,chi,1.6627906976744187
1802,haw,1.0
1802,nu,10.06197033898305
1803,chi,2.0853658536585367
1803,haw,1.0
1803,nu,11.249867654843833
1804,chi,1.9846153846153847
1804,nu,12.21479958890031
1805,chi,1.9444444444444444
1805,haw,1.0
1805,nu,10.681260945709282
1806,chi,2.2027027027027026
1806,haw,1.5
1806,nu,11.972771190162495
1807,chi,1.921875
1807,haw,1.0
1807,nu,12.88893946290396
1808,chi,2.1875
1808,haw,1.75
1808,nu,12.25242718446602
1809,chi,2.1956521739130435
1809,haw,1.5
1809,nu,12.30950184501845
1810,chi,1.6956521739130435
1810,haw,1.9090909090909092
1810,nu,12.974381625441696
1811,chi,3.097560975609756
1811,haw,1.3333333333333333
1811,nu,13.791964996022275
1812,chi,2.4444444444444446
1812,haw,2.5555555555555554
1812,nu,11.911284046692607
1813,chi,1.872093023255814
1813,haw,1.3333333333333333
1813,nu,11.61288945795988
1814,chi,2.7474747474747474
1814,haw,2.263157894736842
1814,nu,12.9527402700556
1815,chi,2.197802197802198
1815,haw,2.0
1815,nu,12.94675925925926
1816,chi,2.6333333333333333
1816,haw,3.0
1816,nu,12.929709848794442
1817,chi,3.103448275862069
1817,haw,1.5
1817,nu,14.493127147766323
1818,chi,2.7346938775510203
1818,haw,3.8
1818,nu,14.97339593114241
1819,chi,2.5681818181818183
1819,haw,3.6666666666666665
1819,nu,13.944649446494465
1820,chi,2.9152542372881354
1820,haw,1.2
1820,nu,15.459766040411202
1821,chi,2.9473684210526314
1821,haw,5.25
1821,nu,14.783354245085738
1822,chi,2.4387096774193546
1822,haw,1.75
1822,nu,17.516695352839932
1823,chi,2.47787610619469
1823,haw,1.7777777777777777
1823,nu,18.032505478451423
1824,chi,3.394904458598726
1824,haw,3.7777777777777777
1824,nu,19.32912653603454
1825,chi,3.223463687150838
1825,haw,1.8
1825,nu,20.296607322808196
1826,chi,2.8088235294117645
1826,haw,2.6
1826,nu,16.97086671522214
1827,chi,3.3049645390070923
1827,haw,1.5
1827,nu,18.819416699960048
1828,chi,3.3144654088050314
1828,haw,1.6
1828,nu,18.345637583892618
1829,chi,3.5620915032679736
1829,haw,3.2941176470588234
1829,nu,18.38886968544763
1830,chi,3.121794871794872
1830,haw,3.0714285714285716
1830,nu,21.274152387896464
1831,chi,3.511111111111111
1831,haw,1.8571428571428572
1831,nu,19.185054635178005
1832,chi,4.1020408163265305
1832,haw,2.375
1832,nu,19.43686868686869
1833,chi,2.7485380116959064
1833,haw,2.6666666666666665
1833,nu,22.116566866267465
1834,chi,3.2
1834,haw,2.466666666666667
1834,nu,19.872206703910614
1835,chi,4.314285714285714
1835,haw,2.0
1835,nu,22.017047391749063
1836,chi,3.0364583333333335
1836,haw,2.2777777777777777
1836,nu,21.71067894916411
1837,chi,3.235294117647059
1837,haw,2.3333333333333335
1837,nu,21.65144318597004
1838,chi,4.072727272727272
1838,haw,1.7692307692307692
1838,nu,21.59513888888889
1839,chi,3.8028169014084505
1839,haw,2.823529411764706
1839,nu,22.216367382984988
1840,chi,3.388
1840,haw,2.0416666666666665
1840,nu,22.168004757656853
1841,chi,4.0
1841,haw,2.6363636363636362
1841,nu,21.67709637046308
1842,chi,3.628140703517588
1842,haw,2.6551724137931036
1842,nu,19.500666666666667
1843,chi,3.1954022988505746
1843,haw,2.3
1843,nu,20.209225203497137
1844,chi,3.3076923076923075
1844,haw,3.0952380952380953
1844,nu,21.196466007786764
1845,chi,3.1506276150627617
1845,haw,1.9130434782608696
1845,nu,21.599889165973956
1846,chi,4.004385964912281
1846,haw,2.588235294117647
1846,nu,21.8557853549469
1847,chi,4.263681592039801
1847,haw,2.1875
1847,nu,21.23619884647075
1848,chi,3.5833333333333335
1848,haw,2.6923076923076925
1848,nu,23.411274086856487
1849,chi,3.4134615384615383
1849,haw,2.4444444444444446
1849,nu,23.5040833568009
1850,chi,3.48582995951417
1850,haw,3.5833333333333335
1850,nu,23.43719806763285
1851,chi,3.914396887159533
1851,haw,2.409090909090909
1851,nu,24.300726517903477
1852,chi,3.8260869565217392
1852,haw,3.5555555555555554
1852,nu,24.645137524557956
1853,chi,4.261016949152542
1853,haw,3.7857142857142856
1853,nu,26.81648298993771
1854,chi,4.782467532467533
1854,haw,3.2
1854,nu,26.52785265049416
1855,chi,4.188153310104529
1855,haw,3.3333333333333335
1855,nu,26.196024844720498
1856,chi,4.489510489510489
1856,haw,3.272727272727273
1856,nu,27.06191646191646
1857,chi,4.193430656934306
1857,haw,3.0
1857,nu,25.188223452440866
1858,chi,4.3307692307692305
1858,haw,1.84375
1858,nu,24.017575140091697
1859,chi,4.332258064516129
1859,haw,2.607142857142857
1859,nu,24.576397217558167
1860,chi,3.968299711815562
1860,haw,2.2857142857142856
1860,nu,26.79527175237631
1861,chi,4.147859922178989
1861,haw,1.2352941176470589
1861,nu,22.321505376344085
1862,chi,3.6197718631178706
1862,haw,2.1578947368421053
1862,nu,22.29688972667295
1863,chi,3.6106870229007635
1863,haw,1.6363636363636365
1863,nu,22.740631454706403
1864,chi,4.027888446215139
1864,haw,3.238095238095238
1864,nu,23.81378221988427
1865,chi,4.0583941605839415
1865,haw,2.76
1865,nu,25.32311186825667
1866,chi,4.020833333333333
1866,haw,2.35
1866,nu,25.151617954070982
1867,chi,3.8016194331983804
1867,haw,1.380952380952381
1867,nu,25.089020771513354
1868,chi,4.02846975088968
1868,haw,2.1363636363636362
1868,nu,25.158642462509867
1869,chi,3.8823529411764706
1869,haw,1.6153846153846154
1869,nu,25.09572301425662
1870,chi,4.052631578947368
1870,haw,4.052631578947368
1870,nu,24.73402163225172
1871,chi,4.022364217252396
1871,haw,1.5
1871,nu,25.159254658385095
1872,chi,3.7358490566037736
1872,haw,2.5
1872,nu,25.154636652801567
1873,chi,3.559105431309904
1873,haw,1.75
1873,nu,24.941375968992247
1874,chi,4.107329842931938
1874,haw,2.125
1874,nu,26.55884409228618
1875,chi,3.9502487562189055
1875,haw,2.176470588235294
1875,nu,26.80152848540991
1876,chi,4.364672364672365
1876,haw,3.5555555555555554
1876,nu,27.760943524608756
1877,chi,4.383812010443864
1877,haw,1.95
1877,nu,28.954479418886198
1878,chi,3.8784119106699753
1878,haw,2.264705882352941
1878,nu,27.34598646034816
1879,chi,3.8134556574923546
1879,haw,2.225806451612903
1879,nu,28.59524375743163
1880,chi,3.9761904761904763
1880,haw,2.411764705882353
1880,nu,30.43204301075269
1881,chi,3.7687366167023555
1881,haw,2.075
1881,nu,30.579064094034155
1882,chi,3.9224489795918367
1882,haw,1.8205128205128205
1882,nu,31.74037427403743
1883,chi,4.841666666666667
1883,haw,2.85
1883,nu,33.51850370074015
1884,chi,4.052256532066508
1884,haw,2.9714285714285715
1884,nu,30.942576204523107
1885,chi,4.370288248337029
1885,haw,2.473684210526316
1885,nu,32.89719426001285
1886,chi,4.015801354401806
1886,haw,2.6333333333333333
1886,nu,29.12554610255231
1887,chi,4.0963302752293576
1887,haw,3.235294117647059
1887,nu,32.98943107713065
1888,chi,4.431554524361949
1888,haw,1.891304347826087
1888,nu,30.53070458952812
1889,chi,4.240786240786241
1889,haw,3.138888888888889
1889,nu,28.806142034548945
1890,chi,4.2453271028037385
1890,haw,2.717948717948718
1890,nu,31.27658172231986
1891,chi,3.9665970772442587
1891,haw,4.148148148148148
1891,nu,31.740054155384296
1892,chi,4.590909090909091
1892,haw,3.4038461538461537
1892,nu,34.44143780290791
1893,chi,3.8047882136279925
1893,haw,2.6491228070175437
1893,nu,32.88779011099899
1894,chi,3.994263862332696
1894,haw,2.4107142857142856
1894,nu,35.71894093686355
1895,chi,4.5626204238921
1895,haw,3.4464285714285716
1895,nu,35.222771298675625
1896,chi,4.353433835845896
1896,haw,4.541666666666667
1896,nu,36.16537222958894
1897,chi,4.323248407643312
1897,haw,4.450980392156863
1897,nu,37.36254818421587
1898,chi,4.464957264957265
1898,haw,3.888888888888889
1898,nu,38.92201745877789
1899,chi,5.652416356877324
1899,haw,4.410714285714286
1899,nu,41.57087841555107
1900,chi,5.312111801242236
1900,haw,4.357142857142857
1900,nu,42.92958238686004
1901,chi,4.925696594427245
1901,haw,5.320754716981132
1901,nu,42.18910659715981
1902,chi,4.815059445178336
1902,haw,5.2063492063492065
1902,nu,41.15186794092094
1903,chi,4.484181568088033
1903,haw,7.521739130434782
1903,nu,39.94197223211107
1904,chi,5.350877192982456
1904,haw,4.967213114754099
1904,nu,43.41544743109901
1905,chi,4.657444005270092
1905,haw,4.333333333333333
1905,nu,42.029416854127014
1906,chi,4.610738255033557
1906,haw,4.390243902439025
1906,nu,41.97004419708627
1907,chi,4.61180904522613
1907,haw,5.214285714285714
1907,nu,42.29683377308707
1908,chi,4.424724602203183
1908,haw,5.930232558139535
1908,nu,42.50075795856493
1909,chi,4.567885117493472
1909,haw,3.787878787878788
1909,nu,39.872024836150395
1910,chi,4.7272727272727275
1910,haw,5.519230769230769
1910,nu,41.608514190317194
1911,chi,4.355781448538755
1911,haw,5.37037037037037
1911,nu,42.005249788314984
1912,chi,4.730248306997742
1912,haw,5.166666666666667
1912,nu,41.31592316240673
1913,chi,4.528898582333697
1913,haw,5.4411764705882355
1913,nu,42.08721905400872
1914,chi,4.700552486187846
1914,haw,6.53030303030303
1914,nu,40.68808100929615
1915,chi,4.355263157894737
1915,haw,3.639344262295082
1915,nu,40.72249234647938
1916,chi,4.568883610451306
1916,haw,6.017857142857143
1916,nu,40.72740658936131
1917,chi,4.5825503355704695
1917,haw,4.907692307692308
1917,nu,42.64527662777569
1918,chi,4.15303738317757
1918,haw,6.0476190476190474
1918,nu,41.24166494098157
1919,chi,4.438047559449312
1919,haw,6.345454545454546
1919,nu,39.621631598375785
1920,chi,4.4375
1920,haw,5.2
1920,nu,42.63028401585205
1921,chi,4.239420935412027
1921,haw,5.0476190476190474
1921,nu,38.01917429607877
1922,chi,4.663524976437324
1922,haw,5.120481927710843
1922,nu,39.27821482602118
1923,chi,4.064618644067797
1923,haw,3.146067415730337
1923,nu,35.21751920248406
1924,chi,3.3695198329853864
1924,haw,3.5
1924,nu,33.80609511051574
1925,chi,3.8143899895724713
1925,haw,6.673469387755102
1925,nu,32.474415666456096
1926,chi,3.605341246290801
1926,haw,3.2794117647058822
1926,nu,32.409830729166664
1927,chi,3.6687782805429863
1927,haw,4.563218390804598
1927,nu,33.857952849895554
1928,chi,3.8452380952380953
1928,haw,3.6987951807228914
1928,nu,33.584232613908874
1929,chi,3.6079791847354725
1929,haw,4.735294117647059
1929,nu,34.69844543147208
1930,chi,3.5560344827586206
1930,haw,4.178082191780822
1930,nu,35.231072674859654
1931,chi,3.856895056374675
1931,haw,4.888888888888889
1931,nu,33.00905109489051
1932,chi,3.591928251121076
1932,haw,3.5638297872340425
1932,nu,31.047234110001586
1933,chi,3.127564674397859
1933,haw,3.6818181818181817
1933,nu,28.426411452469036
1934,chi,3.7938044530493706
1934,haw,3.9295774647887325
1934,nu,32.39512275498435
1935,chi,3.420883534136546
1935,haw,5.526315789473684
1935,nu,33.2550241470634
1936,chi,3.6794972505891597
1936,haw,5.204545454545454
1936,nu,33.08785074188336
1937,chi,3.8923694779116467
1937,haw,5.4186046511627906
1937,nu,33.64571935531569
1938,chi,4.083402146985962
1938,haw,3.710526315789474
1938,nu,32.87917665303821
1939,chi,3.8329374505146476
1939,haw,5.068181818181818
1939,nu,33.00995590954345
1940,chi,3.9299610894941632
1940,haw,5.088888888888889
1940,nu,31.887483453449036
1941,chi,3.809958506224066
1941,haw,3.462962962962963
1941,nu,31.53616550852811
1942,chi,3.4449838187702264
1942,haw,5.179775280898877
1942,nu,30.823116518483857
1943,chi,3.7921406411582215
1943,haw,4.151515151515151
1943,nu,30.73753327417924
1944,chi,3.412487205731832
1944,haw,3.8607594936708862
1944,nu,29.382680036463082
1945,chi,3.722048066875653
1945,haw,5.228070175438597
1945,nu,29.92982456140351
1946,chi,4.022644265887509
1946,haw,4.453333333333333
1946,nu,33.31880700738381
1947,chi,3.939479239971851
1947,haw,4.3584905660377355
1947,nu,35.03518983992591
1948,chi,3.7916421424367277
1948,haw,4.92
1948,nu,34.186557944156164
1949,chi,4.478684531059684
1949,haw,4.52755905511811
1949,nu,35.86039453717754
1950,chi,3.9635079458505005
1950,haw,3.8053097345132745
1950,nu,34.50040004571951
1951,chi,4.092829705505761
1951,haw,5.617977528089888
1951,nu,33.8654441260745
1952,chi,3.9315525876460766
1952,haw,4.672897196261682
1952,nu,33.7162343470483
1953,chi,4.006123698714023
1953,haw,4.418367346938775
1953,nu,33.78891115564462
1954,chi,4.196428571428571
1954,haw,4.840909090909091
1954,nu,35.89883047575792
1955,chi,4.216934144991699
1955,haw,4.814432989690721
1955,nu,36.3433326034596
1956,chi,4.608352144469526
1956,haw,5.367816091954023
1956,nu,36.12979258328095
1957,chi,4.697277095568607
1957,haw,3.780701754385965
1957,nu,38.553136872368825
1958,chi,4.580217699952674
1958,haw,5.556451612903226
1958,nu,37.61026041158685
1959,chi,4.313865358894338
1959,haw,4.108333333333333
1959,nu,38.60785072029392
1960,chi,4.941701927597555
1960,haw,4.455357142857143
1960,nu,41.99861419068736
1961,chi,4.8998294970161975
1961,haw,4.652941176470589
1961,nu,43.157576281441784
1962,chi,5.191588785046729
1962,haw,5.185714285714286
1962,nu,45.092512097104894
1963,chi,5.494404476418865
1963,haw,5.4206896551724135
1963,nu,46.23868149324861
1964,chi,5.097995545657016
1964,haw,5.2926829268292686
1964,nu,46.319589245120326
1965,chi,5.521550162984426
1965,haw,6.482993197278912
1965,nu,49.71448275862069
1966,chi,5.8393408856848605
1966,haw,5.096969696969697
1966,nu,50.74560885608856
1967,chi,6.038249594813614
1967,haw,4.863905325443787
1967,nu,52.00543945032923
1968,chi,5.906683092085002
1968,haw,7.335483870967742
1968,nu,54.62379355192005
1969,chi,6.222323324234153
1969,haw,6.28
1969,nu,54.217184593123406
1970,chi,6.0776783136009245
1970,haw,6.680232558139535
1970,nu,54.97420435510888
1971,chi,6.572116832279434
1971,haw,4.919786096256685
1971,nu,55.06633266533066
1972,chi,6.185710314150681
1972,haw,4.732620320855615
1972,nu,56.56170771756979
1973,chi,6.2253322024314395
1973,haw,6.088757396449704
1973,nu,56.818509207039476
1974,chi,6.439710387078808
1974,haw,5.972972972972973
1974,nu,55.26542191726595
1975,chi,6.451942160476325
1975,haw,6.916083916083916
1975,nu,56.05451703250179
1976,chi,6.392268180589348
1976,haw,6.565476190476191
1976,nu,56.98299297816144
1977,chi,6.3101214574898785
1977,haw,5.449197860962567
1977,nu,56.463084702907715
1978,chi,6.222461621330461
1978,haw,6.318435754189944
1978,nu,56.200384758595014
1979,chi,6.374488752556237
1979,haw,5.942408376963351
1979,nu,57.79045796815208
1980,chi,6.241769547325103
1980,haw,6.3
1980,nu,59.0725219108752
1981,chi,6.242647058823529
1981,haw,6.126984126984127
1981,nu,58.947505746412375
1982,chi,6.518411552346571
1982,haw,6.666666666666667
1982,nu,60.3949286273565
1983,chi,6.713357400722022
1983,haw,6.36734693877551
1983,nu,61.13694831248525
1984,chi,6.821853840765819
1984,haw,6.466019417475728
1984,nu,64.54985320023488
1985,chi,7.327357392316647
1985,haw,7.41919191919192
1985,nu,64.89917174738295
1986,chi,6.951214078859434
1986,haw,7.489795918367347
1986,nu,67.1775167974705
1987,chi,6.946865273454869
1987,haw,6.977876106194691
1987,nu,68.05929783302537
1988,chi,7.1329663349565955
1988,haw,7.590717299578059
1988,nu,70.12730892600376
1989,chi,7.506482465462274
1989,haw,7.658008658008658
1989,nu,72.41448507139766
1990,chi,8.018155854753163
1990,haw,9.242553191489362
1990,nu,75.80825037068418
1991,chi,7.725143796220213
1991,haw,9.390697674418604
1991,nu,75.90042166720727
1992,chi,8.376203852327448
1992,haw,8.607758620689655
1992,nu,79.88903442133389
1993,chi,8.079381233462243
1993,haw,8.81081081081081
1993,nu,78.39410881606875
1994,chi,8.291214027063084
1994,haw,9.162698412698413
1994,nu,81.73309013527891
1995,chi,8.516328502415458
1995,haw,9.496031746031745
1995,nu,85.47123005661348
1996,chi,8.916070756492285
1996,haw,10.137254901960784
1996,nu,87.78156502644974
1997,chi,8.966523284084534
1997,haw,10.297794117647058
1997,nu,89.5845892803673
1998,chi,9.294293732460243
1998,haw,9.821052631578947
1998,nu,92.90966334473697
1999,chi,9.425299890948747
1999,haw,10.711267605633802
1999,nu,95.5695521519969
2000,chi,10.164005024223936
2000,haw,11.484641638225256
2000,nu,105.27605405919863
2001,chi,10.38217122683142
2001,haw,11.824742268041238
2001,nu,104.86253420133976
2002,chi,11.103766879886283
2002,haw,13.722222222222221
2002,nu,115.833443209644
2003,chi,11.420998455995882
2003,haw,14.732600732600732
2003,nu,121.31633209192479
2004,chi,11.959910529938059
2004,haw,13.553333333333333
2004,nu,130.91477734621986
2005,chi,12.334752527940394
2005,haw,13.124183006535947
2005,nu,130.59615119009254
2006,chi,12.389962699220074
2006,haw,12.617363344051446
2006,nu,135.64525303598032
2007,chi,12.422195622435021
2007,haw,14.095541401273886
2007,nu,140.71309996391196
2008,chi,12.679904550877792
2008,haw,14.325949367088608
2008,nu,167.7357373051128
